id,show_id,date_added,release_year
2730,s2730,"April 1, 2020",2005
2731,s2731,"April 1, 2020",2006
2732,s2732,"April 1, 2020",2001
2733,s2733,"April 1, 2020",2003
2734,s2734,"April 1, 2020",2016
2735,s2735,"April 1, 2020",1998
2736,s2736,"April 1, 2020",2015
2737,s2737,"April 1, 2020",2020
2738,s2738,"April 1, 2020",2014
2739,s2739,"April 1, 2020",1987
2740,s2740,"April 1, 2020",2019
2741,s2741,"April 1, 2020",1986
2742,s2742,"April 1, 2020",2020
2743,s2743,"April 1, 2020",2020
2744,s2744,"April 1, 2020",2020
2745,s2745,"April 1, 2020",2017
2746,s2746,"April 1, 2020",2010
2747,s2747,"April 1, 2020",2020
2748,s2748,"April 1, 2020",2014
2749,s2749,"April 1, 2020",2020
2750,s2750,"April 1, 2020",2018
2751,s2751,"March 31, 2020",2020
2752,s2752,"March 31, 2020",2019
2753,s2753,"March 31, 2020",2019
2754,s2754,"March 31, 2020",2020
2755,s2755,"March 31, 2020",2016
2756,s2756,"March 31, 2020",2017
2757,s2757,"March 31, 2020",2019
2758,s2758,"March 31, 2020",2018
2759,s2759,"March 31, 2020",2019
2760,s2760,"March 31, 2020",2019
2761,s2761,"March 29, 2020",2020
2762,s2762,"March 29, 2020",2020
2763,s2763,"March 28, 2020",2019
2764,s2764,"March 27, 2020",2020
2765,s2765,"March 27, 2020",2019
2766,s2766,"March 27, 2020",2019
2767,s2767,"March 27, 2020",2020
2768,s2768,"March 27, 2020",2020
2769,s2769,"March 27, 2020",2020
2770,s2770,"March 27, 2020",2019
2771,s2771,"March 27, 2020",2020
2772,s2772,"March 27, 2020",2020
2773,s2773,"March 27, 2020",2020
2774,s2774,"March 27, 2020",2019
2775,s2775,"March 26, 2020",2020
2776,s2776,"March 26, 2020",2019
2777,s2777,"March 26, 2020",2020
2778,s2778,"March 26, 2020",2020
2779,s2779,"March 25, 2020",2019
2780,s2780,"March 25, 2020",2020
2781,s2781,"March 25, 2020",2018
2782,s2782,"March 25, 2020",2020
2783,s2783,"March 24, 2020",2020
2784,s2784,"March 23, 2020",2020
2785,s2785,"March 22, 2020",2020
2786,s2786,"March 21, 2020",2020
2787,s2787,"March 20, 2020",2020
2788,s2788,"March 20, 2020",2020
2789,s2789,"March 20, 2020",2020
2790,s2790,"March 20, 2020",2017
2791,s2791,"March 20, 2020",2020
2792,s2792,"March 20, 2020",2020
2793,s2793,"March 20, 2020",2020
2794,s2794,"March 20, 2020",2020
2795,s2795,"March 20, 2020",2020
2796,s2796,"March 20, 2020",2020
2797,s2797,"March 20, 2020",2020
2798,s2798,"March 20, 2020",2020
2799,s2799,"March 19, 2020",2019
2800,s2800,"March 19, 2020",2020
2801,s2801,"March 19, 2020",2020
2802,s2802,"March 18, 2020",2017
2803,s2803,"March 18, 2020",2020
2804,s2804,"March 18, 2020",2017
2805,s2805,"March 18, 2020",2019
2806,s2806,"March 18, 2020",2016
2807,s2807,"March 17, 2020",2020
2808,s2808,"March 17, 2020",2020
2809,s2809,"March 17, 2020",2018
2810,s2810,"March 16, 2020",2014
2811,s2811,"March 15, 2020",2019
2812,s2812,"March 15, 2020",2019
2813,s2813,"March 15, 2020",2019
2814,s2814,"March 15, 2020",2019
2815,s2815,"March 15, 2020",2019
2816,s2816,"March 14, 2020",2020
2817,s2817,"March 13, 2020",2020
2818,s2818,"March 13, 2020",2018
2819,s2819,"March 13, 2020",2020
2820,s2820,"March 13, 2020",2020
2821,s2821,"March 13, 2020",2019
2822,s2822,"March 13, 2020",2020
2823,s2823,"March 13, 2020",2020
2824,s2824,"March 13, 2020",2019
2825,s2825,"March 13, 2020",2020
2826,s2826,"March 11, 2020",2020
2827,s2827,"March 11, 2020",2020
2828,s2828,"March 11, 2020",2020
2829,s2829,"March 10, 2020",2020
2830,s2830,"March 10, 2020",2020
2831,s2831,"March 8, 2020",2020
2832,s2832,"March 6, 2020",2017
2833,s2833,"March 6, 2020",2017
2834,s2834,"March 6, 2020",2020
2835,s2835,"March 6, 2020",2019
2836,s2836,"March 6, 2020",2019
2837,s2837,"March 6, 2020",2020
2838,s2838,"March 6, 2020",2020
2839,s2839,"March 6, 2020",2020
2840,s2840,"March 5, 2020",2016
2841,s2841,"March 5, 2020",2020
2842,s2842,"March 5, 2020",2020
2843,s2843,"March 5, 2020",2019
2844,s2844,"March 4, 2020",2010
2845,s2845,"March 4, 2020",2019
2846,s2846,"March 4, 2020",2005
2847,s2847,"March 4, 2020",2016
2848,s2848,"March 3, 2020",2018
2849,s2849,"March 3, 2020",2019
2850,s2850,"March 3, 2020",2020
2851,s2851,"March 3, 2020",2019
2852,s2852,"March 3, 2020",2019
2853,s2853,"March 3, 2020",2011
2854,s2854,"March 2, 2020",2020
2855,s2855,"March 1, 2020",2014
2856,s2856,"March 1, 2020",2020
2857,s2857,"March 1, 2020",2019
2858,s2858,"March 1, 2020",2020
2859,s2859,"March 1, 2020",2019
2860,s2860,"March 1, 2020",2016
2861,s2861,"March 1, 2020",2011
2862,s2862,"March 1, 2020",2016
2863,s2863,"March 1, 2020",2017
2864,s2864,"March 1, 2020",2007
2865,s2865,"March 1, 2020",2020
2866,s2866,"March 1, 2020",2018
2867,s2867,"March 1, 2020",2019
2868,s2868,"February 28, 2020",2020
2869,s2869,"February 28, 2020",2019
2870,s2870,"February 28, 2020",2019
2871,s2871,"February 28, 2020",2020
2872,s2872,"February 28, 2020",2019
2873,s2873,"February 28, 2020",2020
2874,s2874,"February 27, 2020",2020
2875,s2875,"February 27, 2020",2020
2876,s2876,"February 27, 2020",2020
2877,s2877,"February 27, 2020",2019
2878,s2878,"February 27, 2020",2020
2879,s2879,"February 26, 2020",2016
2880,s2880,"February 26, 2020",2015
2881,s2881,"February 26, 2020",2020
2882,s2882,"February 26, 2020",2015
2883,s2883,"February 26, 2020",2016
2884,s2884,"February 26, 2020",2020
2885,s2885,"February 26, 2020",2015
2886,s2886,"February 26, 2020",2014
2887,s2887,"February 25, 2020",2020
2888,s2888,"February 23, 2020",2019
2889,s2889,"February 23, 2020",2020
2890,s2890,"February 22, 2020",2019
2891,s2891,"February 22, 2020",2018
2892,s2892,"February 21, 2020",2020
2893,s2893,"February 21, 2020",2020
2894,s2894,"February 21, 2020",2020
2895,s2895,"February 21, 2020",2020
2896,s2896,"February 21, 2020",2020
2897,s2897,"February 21, 2020",2019
2898,s2898,"February 21, 2020",2020
2899,s2899,"February 21, 2020",2020
2900,s2900,"February 20, 2020",2012
2901,s2901,"February 20, 2020",2020
2902,s2902,"February 20, 2020",2018
2903,s2903,"February 17, 2020",2008
2904,s2904,"February 16, 2020",2015
2905,s2905,"February 16, 2020",2019
2906,s2906,"February 16, 2020",2015
2907,s2907,"February 16, 2020",2017
2908,s2908,"February 16, 2020",2016
2909,s2909,"February 16, 2020",2016
2910,s2910,"February 15, 2020",2017
2911,s2911,"February 15, 2020",2017
2912,s2912,"February 14, 2020",2019
2913,s2913,"February 14, 2020",2019
2914,s2914,"February 14, 2020",2017
2915,s2915,"February 14, 2020",2020
2916,s2916,"February 14, 2020",2010
2917,s2917,"February 14, 2020",2019
2918,s2918,"February 14, 2020",2020
2919,s2919,"February 14, 2020",2018
2920,s2920,"February 13, 2020",2019
2921,s2921,"February 13, 2020",2021
2922,s2922,"February 13, 2020",2020
2923,s2923,"February 13, 2020",2019
2924,s2924,"February 13, 2020",2019
2925,s2925,"February 12, 2020",2015
2926,s2926,"February 12, 2020",2020
2927,s2927,"February 12, 2020",2018
2928,s2928,"February 11, 2020",2020
2929,s2929,"February 11, 2020",2017
2930,s2930,"February 11, 2020",2020
2931,s2931,"February 10, 2020",2019
2932,s2932,"February 9, 2020",2018
2933,s2933,"February 9, 2020",2018
2934,s2934,"February 9, 2020",2019
2935,s2935,"February 8, 2020",2019
2936,s2936,"February 8, 2020",2019
2937,s2937,"February 7, 2020",2018
2938,s2938,"February 7, 2020",2020
2939,s2939,"February 7, 2020",2018
2940,s2940,"February 7, 2020",2020
2941,s2941,"February 7, 2020",2019
2942,s2942,"February 7, 2020",2020
2943,s2943,"February 7, 2020",2020
2944,s2944,"February 7, 2020",2017
2945,s2945,"February 7, 2020",2020
2946,s2946,"February 6, 2020",2020
2947,s2947,"February 6, 2020",2014
2948,s2948,"February 5, 2020",2019
2949,s2949,"February 5, 2020",2020
2950,s2950,"February 5, 2020",2020
2951,s2951,"February 4, 2020",2020
2952,s2952,"February 4, 2020",2019
2953,s2953,"February 4, 2020",2020
2954,s2954,"February 3, 2020",2020
2955,s2955,"February 3, 2020",2019
2956,s2956,"February 3, 2020",2020
2957,s2957,"February 1, 2020",2016
2958,s2958,"February 1, 2020",1994
2959,s2959,"February 1, 2020",2015
2960,s2960,"February 1, 2020",2020
2961,s2961,"February 1, 2020",2017
2962,s2962,"February 1, 2020",2018
2963,s2963,"February 1, 2020",2019
2964,s2964,"February 1, 2020",2019
2965,s2965,"February 1, 2020",2020
2966,s2966,"February 1, 2020",2014
2967,s2967,"February 1, 2020",2018
2968,s2968,"February 1, 2020",2014
2969,s2969,"February 1, 2020",2019
2970,s2970,"February 1, 2020",1999
2971,s2971,"January 31, 2020",2020
2972,s2972,"January 31, 2020",2020
2973,s2973,"January 31, 2020",2016
2974,s2974,"January 31, 2020",2017
2975,s2975,"January 31, 2020",2020
2976,s2976,"January 31, 2020",2020
2977,s2977,"January 31, 2020",2020
2978,s2978,"January 30, 2020",2019
2979,s2979,"January 30, 2020",2009
2980,s2980,"January 30, 2020",2020
2981,s2981,"January 30, 2020",2020
2982,s2982,"January 29, 2020",2018
2983,s2983,"January 29, 2020",2020
2984,s2984,"January 29, 2020",2020
2985,s2985,"January 29, 2020",2020
2986,s2986,"January 27, 2020",2020
2987,s2987,"January 26, 2020",2019
2988,s2988,"January 26, 2020",2020
2989,s2989,"January 25, 2020",2017
2990,s2990,"January 24, 2020",2019
2991,s2991,"January 24, 2020",2015
2992,s2992,"January 24, 2020",2020
2993,s2993,"January 24, 2020",2017
2994,s2994,"January 24, 2020",2020
2995,s2995,"January 24, 2020",2020
2996,s2996,"January 23, 2020",2020
2997,s2997,"January 23, 2020",2020
2998,s2998,"January 23, 2020",2020
2999,s2999,"January 23, 2020",2020
3000,s3000,"January 23, 2020",2020
3001,s3001,"January 22, 2020",2020
3002,s3002,"January 22, 2020",2019
3003,s3003,"January 22, 2020",2004
3004,s3004,"January 21, 2020",2020
3005,s3005,"January 21, 2020",2019
3006,s3006,"January 20, 2020",2011
3007,s3007,"January 20, 2020",2019
3008,s3008,"January 20, 2020",2020
3009,s3009,"January 18, 2020",2013
3010,s3010,"January 17, 2020",2020
3011,s3011,"January 17, 2020",2020
3012,s3012,"January 17, 2020",2020
3013,s3013,"January 17, 2020",2020
3014,s3014,"January 17, 2020",2019
3015,s3015,"January 16, 2020",2019
3016,s3016,"January 16, 2020",2020
3017,s3017,"January 16, 2020",2011
3018,s3018,"January 16, 2020",2019
3019,s3019,"January 16, 2020",2015
3020,s3020,"January 16, 2020",2019
3021,s3021,"January 16, 2020",2008
3022,s3022,"January 16, 2020",2015
3023,s3023,"January 15, 2020",2018
3024,s3024,"January 15, 2020",2019
3025,s3025,"January 15, 2020",2020
3026,s3026,"January 15, 2020",2017
3027,s3027,"January 15, 2020",2019
3028,s3028,"January 14, 2020",2020
3029,s3029,"January 14, 2020",2018
3030,s3030,"January 14, 2020",2019
3031,s3031,"January 13, 2020",2020
3032,s3032,"January 12, 2020",2018
3033,s3033,"January 12, 2020",2019
3034,s3034,"January 10, 2020",2020
3035,s3035,"January 10, 2020",2019
3036,s3036,"January 10, 2020",2020
3037,s3037,"January 10, 2020",2020
3038,s3038,"January 10, 2020",2020
3039,s3039,"January 10, 2020",2014
3040,s3040,"January 10, 2020",2020
3041,s3041,"January 10, 2020",2020
3042,s3042,"January 9, 2020",2020
3043,s3043,"January 8, 2020",2020
3044,s3044,"January 7, 2020",2017
3045,s3045,"January 7, 2020",2020
3046,s3046,"January 4, 2020",2020
3047,s3047,"January 3, 2020",2020
3048,s3048,"January 3, 2020",2019
3049,s3049,"January 2, 2020",2017
3050,s3050,"January 2, 2020",2020
3051,s3051,"January 2, 2020",2019
3052,s3052,"January 1, 2020",2018
3053,s3053,"January 1, 2020",2017
3054,s3054,"January 1, 2020",2018
3055,s3055,"January 1, 2020",2014
3056,s3056,"January 1, 2020",2018
3057,s3057,"January 1, 2020",2019
3058,s3058,"January 1, 2020",2007
3059,s3059,"January 1, 2020",2008
3060,s3060,"January 1, 2020",2009
3061,s3061,"January 1, 2020",2020
3062,s3062,"January 1, 2020",2015
3063,s3063,"January 1, 2020",2001
3064,s3064,"January 1, 2020",2017
3065,s3065,"January 1, 2020",2019
3066,s3066,"January 1, 2020",2020
3067,s3067,"January 1, 2020",2017
3068,s3068,"January 1, 2020",2020
3069,s3069,"January 1, 2020",2006
3070,s3070,"January 1, 2020",2018
3071,s3071,"January 1, 2020",2017
3072,s3072,"January 1, 2020",2015
3073,s3073,"January 1, 2020",2015
3074,s3074,"January 1, 2020",2009
3075,s3075,"January 1, 2020",2017
3076,s3076,"January 1, 2020",2020
3077,s3077,"January 1, 2020",2017
3078,s3078,"December 31, 2019",2019
3079,s3079,"December 31, 2019",2019
3080,s3080,"December 31, 2019",2019
3081,s3081,"December 31, 2019",2019
3082,s3082,"December 31, 2019",2019
3083,s3083,"December 31, 2019",2019
3084,s3084,"December 31, 2019",2018
3085,s3085,"December 31, 2019",2016
3086,s3086,"December 31, 2019",2018
3087,s3087,"December 31, 2019",2019
3088,s3088,"December 31, 2019",2019
3089,s3089,"December 30, 2019",2019
3090,s3090,"December 28, 2019",2019
3091,s3091,"December 27, 2019",2013
3092,s3092,"December 27, 2019",2018
3093,s3093,"December 27, 2019",2019
3094,s3094,"December 27, 2019",2018
3095,s3095,"December 26, 2019",2019
3096,s3096,"December 26, 2019",2019
3097,s3097,"December 26, 2019",2019
3098,s3098,"December 25, 2019",2019
3099,s3099,"December 25, 2019",2017
3100,s3100,"December 25, 2019",2019
3101,s3101,"December 25, 2019",2019
3102,s3102,"December 25, 2019",2017
3103,s3103,"December 25, 2019",2019
3104,s3104,"December 24, 2019",2019
3105,s3105,"December 24, 2019",2019
3106,s3106,"December 24, 2019",2019
3107,s3107,"December 24, 2019",2019
3108,s3108,"December 22, 2019",2019
3109,s3109,"December 22, 2019",2012
3110,s3110,"December 21, 2019",2019
3111,s3111,"December 21, 2019",2017
3112,s3112,"December 20, 2019",2019
3113,s3113,"December 20, 2019",2014
3114,s3114,"December 20, 2019",2018
3115,s3115,"December 20, 2019",2015
3116,s3116,"December 20, 2019",2015
3117,s3117,"December 20, 2019",2019
3118,s3118,"December 20, 2019",2019
3119,s3119,"December 19, 2019",2019
3120,s3120,"December 19, 2019",2019
3121,s3121,"December 19, 2019",2019
3122,s3122,"December 18, 2019",2019
3123,s3123,"December 18, 2019",2019
3124,s3124,"December 17, 2019",2019
3125,s3125,"December 16, 2019",2018
3126,s3126,"December 16, 2019",2015
3127,s3127,"December 15, 2019",2015
3128,s3128,"December 15, 2019",2016
3129,s3129,"December 15, 2019",2015
3130,s3130,"December 15, 2019",2019
3131,s3131,"December 15, 2019",2018
3132,s3132,"December 15, 2019",2001
3133,s3133,"December 15, 2019",2015
3134,s3134,"December 15, 2019",2006
3135,s3135,"December 15, 2019",2011
3136,s3136,"December 15, 2019",2013
3137,s3137,"December 15, 2019",2011
3138,s3138,"December 15, 2019",2012
3139,s3139,"December 15, 2019",2019
3140,s3140,"December 15, 2019",2007
3141,s3141,"December 15, 2019",2017
3142,s3142,"December 15, 2019",2010
3143,s3143,"December 15, 2019",2004
3144,s3144,"December 15, 2019",2009
3145,s3145,"December 15, 2019",2017
3146,s3146,"December 15, 2019",2008
3147,s3147,"December 15, 2019",2012
3148,s3148,"December 15, 2019",2012
3149,s3149,"December 15, 2019",2005
3150,s3150,"December 15, 2019",2011
3151,s3151,"December 13, 2019",2019
3152,s3152,"December 13, 2019",2016
3153,s3153,"December 13, 2019",2017
3154,s3154,"December 13, 2019",2016
3155,s3155,"December 13, 2019",2018
3156,s3156,"December 13, 2019",2019
3157,s3157,"December 13, 2019",2018
3158,s3158,"December 12, 2019",2019
3159,s3159,"December 11, 2019",2019
3160,s3160,"December 10, 2019",2017
3161,s3161,"December 10, 2019",2019
3162,s3162,"December 9, 2019",2019
3163,s3163,"December 9, 2019",2017
3164,s3164,"December 8, 2019",2019
3165,s3165,"December 7, 2019",2019
3166,s3166,"December 6, 2019",2019
3167,s3167,"December 6, 2019",2017
3168,s3168,"December 6, 2019",2017
3169,s3169,"December 6, 2019",2020
3170,s3170,"December 6, 2019",2019
3171,s3171,"December 6, 2019",2017
3172,s3172,"December 6, 2019",2017
3173,s3173,"December 6, 2019",2019
3174,s3174,"December 6, 2019",2019
3175,s3175,"December 6, 2019",2019
3176,s3176,"December 6, 2019",2019
3177,s3177,"December 6, 2019",2019
3178,s3178,"December 6, 2019",2019
3179,s3179,"December 6, 2019",2016
3180,s3180,"December 6, 2019",2017
3181,s3181,"December 5, 2019",2019
3182,s3182,"December 5, 2019",2019
3183,s3183,"December 5, 2019",2019
3184,s3184,"December 4, 2019",2019
3185,s3185,"December 4, 2019",2019
3186,s3186,"December 4, 2019",2019
3187,s3187,"December 3, 2019",2019
3188,s3188,"December 2, 2019",2018
3189,s3189,"December 1, 2019",2019
3190,s3190,"December 1, 2019",2019
3191,s3191,"December 1, 2019",2014
3192,s3192,"December 1, 2019",2019
3193,s3193,"December 1, 2019",2018
3194,s3194,"December 1, 2019",2019
3195,s3195,"December 1, 2019",2019
3196,s3196,"December 1, 2019",2017
3197,s3197,"December 1, 2019",2016
3198,s3198,"December 1, 2019",2017
3199,s3199,"December 1, 2019",2018
3200,s3200,"December 1, 2019",2016
3201,s3201,"December 1, 2019",2019
3202,s3202,"December 1, 2019",2017
3203,s3203,"December 1, 2019",2019
3204,s3204,"December 1, 2019",2015
3205,s3205,"November 30, 2019",2019
3206,s3206,"November 30, 2019",2019
3207,s3207,"November 30, 2019",2019
3208,s3208,"November 29, 2019",2019
3209,s3209,"November 29, 2019",2019
3210,s3210,"November 29, 2019",2018
3211,s3211,"November 29, 2019",2019
3212,s3212,"November 29, 2019",2016
3213,s3213,"November 29, 2019",2019
3214,s3214,"November 29, 2019",2018
3215,s3215,"November 29, 2019",2018
3216,s3216,"November 29, 2019",2017
3217,s3217,"November 29, 2019",2019
3218,s3218,"November 29, 2019",2018
3219,s3219,"November 28, 2019",2019
3220,s3220,"November 28, 2019",2019
3221,s3221,"November 28, 2019",2019
3222,s3222,"November 28, 2019",2019
3223,s3223,"November 28, 2019",2019
3224,s3224,"November 27, 2019",2008
3225,s3225,"November 27, 2019",2019
3226,s3226,"November 27, 2019",2019
3227,s3227,"November 27, 2019",2019
3228,s3228,"November 27, 2019",2019
3229,s3229,"November 26, 2019",2019
3230,s3230,"November 26, 2019",2019
3231,s3231,"November 26, 2019",2015
3232,s3232,"November 26, 2019",2019
3233,s3233,"November 26, 2019",2019
3234,s3234,"November 25, 2019",2019
3235,s3235,"November 25, 2019",2019
3236,s3236,"November 24, 2019",2017
3237,s3237,"November 23, 2019",2019
3238,s3238,"November 22, 2019",2019
3239,s3239,"November 22, 2019",2019
3240,s3240,"November 22, 2019",2015
3241,s3241,"November 22, 2019",2008
3242,s3242,"November 22, 2019",2019
3243,s3243,"November 22, 2019",2019
3244,s3244,"November 22, 2019",2019
3245,s3245,"November 22, 2019",2019
3246,s3246,"November 22, 2019",2019
3247,s3247,"November 22, 2019",2019
3248,s3248,"November 22, 2019",2019
3249,s3249,"November 21, 2019",2019
3250,s3250,"November 20, 2019",2019
3251,s3251,"November 20, 2019",2019
3252,s3252,"November 20, 2019",2019
3253,s3253,"November 20, 2019",2019
3254,s3254,"November 20, 2019",2019
3255,s3255,"November 20, 2019",2019
3256,s3256,"November 20, 2019",2019
3257,s3257,"November 19, 2019",2019
3258,s3258,"November 19, 2019",2019
3259,s3259,"November 17, 2019",2019
3260,s3260,"November 16, 2019",2019
3261,s3261,"November 16, 2019",2014
3262,s3262,"November 16, 2019",2015
3263,s3263,"November 16, 2019",2013
3264,s3264,"November 15, 2019",2003
3265,s3265,"November 15, 2019",2019
3266,s3266,"November 15, 2019",2019
3267,s3267,"November 15, 2019",2019
3268,s3268,"November 15, 2019",2019
3269,s3269,"November 15, 2019",2019
3270,s3270,"November 15, 2019",2019
3271,s3271,"November 15, 2019",2013
3272,s3272,"November 15, 2019",2010
3273,s3273,"November 15, 2019",2011
3274,s3274,"November 15, 2019",2019
3275,s3275,"November 15, 2019",2004
3276,s3276,"November 15, 2019",2019
3277,s3277,"November 15, 2019",2002
3278,s3278,"November 15, 2019",2017
3279,s3279,"November 15, 2019",2018
3280,s3280,"November 15, 2019",2019
3281,s3281,"November 15, 2019",2013
3282,s3282,"November 15, 2019",2019
3283,s3283,"November 15, 2019",2019
3284,s3284,"November 15, 2019",2019
3285,s3285,"November 15, 2019",2003
3286,s3286,"November 14, 2019",2019
3287,s3287,"November 14, 2019",2019
3288,s3288,"November 13, 2019",2020
3289,s3289,"November 12, 2019",2019
3290,s3290,"November 12, 2019",2019
3291,s3291,"November 11, 2019",2009
3292,s3292,"November 11, 2019",2019
3293,s3293,"November 11, 2019",2019
3294,s3294,"November 9, 2019",2019
3295,s3295,"November 8, 2019",2019
3296,s3296,"November 8, 2019",2019
3297,s3297,"November 8, 2019",2019
3298,s3298,"November 8, 2019",2019
3299,s3299,"November 8, 2019",2019
