Restaurant ID,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu
7789,No,No,No,No
302537,No,No,No,No
7790,No,No,No,No
18025092,No,No,No,No
7768,No,No,No,No
302264,No,No,No,No
300975,No,No,No,No
7772,No,No,No,No
7834,No,No,No,No
302542,Yes,No,No,No
7774,No,No,No,No
7769,No,No,No,No
7788,No,No,No,No
309037,No,No,No,No
18454058,No,No,No,No
312579,No,No,No,No
18398753,No,No,No,No
301313,No,No,No,No
301305,No,No,No,No
18124346,No,No,No,No
310664,Yes,Yes,No,No
6266,No,No,No,No
5060,No,No,No,No
312566,No,No,No,No
18368621,No,No,No,No
310319,No,No,No,No
302497,No,Yes,No,No
302528,No,Yes,No,No
305209,No,No,No,No
313046,No,No,No,No
313473,No,No,No,No
9817,No,No,No,No
18255138,No,No,No,No
309727,No,Yes,No,No
18204499,No,No,No,No
311187,No,No,No,No
301498,No,No,No,No
18378033,No,Yes,No,No
309043,No,No,No,No
308509,No,Yes,No,No
6242,No,Yes,No,No
303994,No,No,No,No
9002,No,No,No,No
307364,No,Yes,No,No
18265385,No,No,No,No
18424632,No,No,No,No
301316,No,No,No,No
18378032,No,No,No,No
18128881,No,No,No,No
18378035,No,No,No,No
18435806,No,No,No,No
18471239,No,No,No,No
18435819,No,No,No,No
18376475,No,No,No,No
18378043,No,No,No,No
18424636,No,No,No,No
18424625,No,No,No,No
18377889,No,No,No,No
18435822,No,No,No,No
18429577,No,No,No,No
18424642,No,No,No,No
18378039,No,No,No,No
18378037,No,No,No,No
311037,No,No,No,No
18435816,No,No,No,No
18128868,No,No,No,No
18350160,No,No,No,No
18378030,No,No,No,No
18209806,No,No,No,No
18153563,No,Yes,No,No
357,Yes,Yes,No,No
8453,No,Yes,No,No
306856,No,No,No,No
18332009,Yes,Yes,No,No
6875,No,No,No,No
2530,Yes,No,No,No
5260,No,No,No,No
3224,No,No,No,No
5293,No,No,No,No
307578,No,No,No,No
18445798,No,No,No,No
4919,No,No,No,No
4921,Yes,No,No,No
307321,Yes,Yes,No,No
2616,No,No,No,No
302212,No,Yes,No,No
3814,No,Yes,No,No
8201,No,No,No,No
306571,No,No,No,No
2300,No,No,No,No
3719,Yes,Yes,No,No
9720,No,No,No,No
3192,No,No,No,No
305781,No,Yes,No,No
18337927,No,No,No,No
2615,No,No,No,No
2893,No,Yes,No,No
18237314,No,No,No,No
2436,No,Yes,No,No
306572,No,No,No,No
2301,No,No,No,No
312542,No,No,No,No
310887,No,Yes,No,No
7256,No,Yes,No,No
8593,No,Yes,No,No
311353,No,No,No,No
311423,No,No,No,No
7247,No,No,No,No
8396,No,No,No,No
308544,Yes,Yes,No,No
301237,No,No,No,No
300408,No,No,No,No
9657,No,Yes,No,No
18370535,No,No,No,No
307167,No,Yes,No,No
303264,No,No,No,No
311712,No,No,No,No
9886,No,No,No,No
9891,No,No,No,No
9887,No,No,No,No
7893,No,No,No,No
18266888,No,No,No,No
7884,No,Yes,No,No
18377458,No,No,No,No
7897,No,No,No,No
18391937,No,Yes,No,No
7888,No,No,No,No
18037834,No,No,No,No
312605,No,No,No,No
7876,No,No,No,No
18358157,No,Yes,No,No
18272344,No,No,No,No
18458308,No,Yes,No,No
4302,No,Yes,No,No
7886,No,No,No,No
7873,No,Yes,No,No
303625,No,No,No,No
310794,No,No,No,No
920,No,No,No,No
18381237,No,Yes,No,No
18371426,No,Yes,No,No
312173,No,Yes,No,No
18361752,No,No,No,No
9883,No,No,No,No
18355117,No,No,No,No
18355119,No,No,No,No
18414496,No,No,No,No
18380379,No,No,No,No
18409218,No,Yes,No,No
18432652,No,No,No,No
18388133,No,Yes,No,No
18423121,No,No,No,No
305402,No,No,No,No
18415664,No,No,No,No
18356776,No,No,No,No
18427222,No,No,No,No
9884,No,No,No,No
18425767,No,No,No,No
3479,No,Yes,No,No
18414469,No,No,No,No
313419,No,No,No,No
18358162,No,No,No,No
18355111,No,No,No,No
18355115,No,No,No,No
18273617,No,Yes,No,No
18357958,No,No,No,No
18331598,No,No,No,No
18419884,Yes,No,No,No
18362795,No,No,No,No
9876,No,No,No,No
18312598,No,No,No,No
18454461,No,Yes,No,No
8959,No,Yes,No,No
304176,No,No,No,No
8822,Yes,No,No,No
511,No,No,No,No
309166,No,Yes,No,No
18268708,No,Yes,No,No
18265722,No,Yes,No,No
18453878,No,No,No,No
309013,No,No,No,No
305077,No,No,No,No
5262,No,No,No,No
7375,No,No,No,No
18337880,No,Yes,No,No
306978,No,Yes,No,No
18312478,No,No,No,No
3979,No,No,No,No
18336207,No,No,No,No
7377,Yes,No,No,No
307506,No,No,No,No
3125,No,Yes,No,No
305674,Yes,No,No,No
18391167,No,No,No,No
8727,No,No,No,No
3980,No,No,No,No
312183,No,No,No,No
311945,No,Yes,No,No
3126,Yes,Yes,No,No
18475269,No,No,No,No
303124,No,No,No,No
18034042,No,Yes,No,No
201,No,No,No,No
303575,No,Yes,No,No
410,No,Yes,No,No
308107,No,Yes,No,No
4885,Yes,Yes,No,No
18273627,No,Yes,No,No
311539,No,No,No,No
2635,Yes,Yes,No,No
18237962,No,No,No,No
18261486,No,Yes,No,No
18423116,No,No,No,No
18423112,No,No,No,No
18258777,No,No,No,No
18491227,No,No,No,No
304531,No,No,No,No
18420433,No,No,No,No
17977786,No,No,No,No
18412868,No,No,No,No
311216,No,No,No,No
311327,No,Yes,No,No
7372,No,No,No,No
306016,No,No,No,No
304906,No,Yes,No,No
18447890,No,No,No,No
18375391,No,Yes,No,No
18355123,No,No,No,No
304915,No,Yes,No,No
304913,No,Yes,No,No
304923,No,No,No,No
309738,No,Yes,No,No
18261188,No,Yes,No,No
18336192,Yes,No,No,No
18277187,No,No,No,No
18381663,No,Yes,No,No
304917,No,No,No,No
306031,No,No,No,No
18180083,No,Yes,No,No
18336213,No,Yes,No,No
304239,Yes,No,No,No
18294261,Yes,No,No,No
305240,Yes,Yes,No,No
304299,Yes,No,No,No
305547,No,No,No,No
305545,Yes,No,No,No
305549,Yes,No,No,No
305546,No,No,No,No
305548,Yes,No,No,No
9640,No,No,No,No
6200,No,No,No,No
18128883,Yes,No,No,No
305810,No,No,No,No
4631,No,No,No,No
302682,No,No,No,No
2004,No,No,No,No
18359294,No,Yes,No,No
18359292,No,No,No,No
18441790,No,No,No,No
4283,Yes,No,No,No
18335816,No,No,No,No
17977792,No,No,No,No
301214,No,No,No,No
312227,No,No,No,No
303860,No,No,No,No
18244236,No,No,No,No
305577,No,No,No,No
18014118,No,No,No,No
5996,No,No,No,No
313487,No,No,No,No
313004,No,No,No,No
312942,No,No,No,No
309168,No,No,No,No
308994,No,No,No,No
312943,No,No,No,No
18455553,No,No,No,No
18377929,No,No,No,No
18472628,No,No,No,No
18435335,No,No,No,No
18435787,No,No,No,No
18435331,No,No,No,No
18364846,No,No,No,No
18438446,No,No,No,No
18446496,No,No,No,No
18454568,No,No,No,No
18421462,No,No,No,No
18435303,No,No,No,No
18435314,No,No,No,No
18435315,No,No,No,No
18418234,No,No,No,No
18421470,No,No,No,No
18472613,No,No,No,No
18435307,No,No,No,No
18378015,No,No,No,No
18460925,Yes,No,No,No
9909,No,No,No,No
18423111,No,Yes,No,No
18469938,Yes,No,No,No
651,No,No,No,No
17953916,No,Yes,No,No
18168168,Yes,Yes,No,No
7589,No,No,No,No
1934,No,No,No,No
4385,No,Yes,No,No
309477,No,No,No,No
9835,Yes,Yes,No,No
147,No,Yes,No,No
18237320,Yes,No,No,No
9980,No,Yes,No,No
732,No,Yes,No,No
311515,No,Yes,No,No
309520,No,No,No,No
18400736,No,Yes,No,No
18255193,No,No,No,No
311584,No,Yes,No,No
702,No,Yes,No,No
18313122,No,Yes,No,No
309156,No,Yes,No,No
18268706,No,Yes,No,No
18415352,No,No,No,No
3620,Yes,Yes,No,No
1902,No,No,No,No
18434596,No,Yes,No,No
311671,No,Yes,No,No
2653,No,Yes,No,No
18377926,No,Yes,No,No
309820,No,Yes,No,No
18034050,Yes,Yes,No,No
18382372,No,Yes,No,No
302478,No,No,No,No
18466978,Yes,No,No,No
9840,Yes,No,No,No
18279463,No,Yes,No,No
18317517,No,Yes,No,No
1215,No,Yes,No,No
18241531,Yes,Yes,No,No
3589,No,Yes,No,No
1056,Yes,No,No,No
5797,No,No,No,No
300007,Yes,Yes,No,No
303288,No,No,No,No
18371438,Yes,Yes,No,No
308766,No,No,No,No
18203180,No,No,No,No
305166,No,No,No,No
18291475,No,No,No,No
311737,No,No,No,No
18363391,Yes,Yes,No,No
18271497,No,Yes,No,No
18456728,Yes,No,No,No
310776,Yes,Yes,No,No
18456764,No,Yes,No,No
18418209,No,Yes,No,No
18382342,No,Yes,No,No
312302,No,No,No,No
18312632,No,Yes,No,No
18386761,Yes,Yes,No,No
307065,No,No,No,No
9834,No,Yes,No,No
18025105,No,Yes,No,No
18396409,No,Yes,No,No
18365895,No,Yes,No,No
308865,No,No,No,No
18278203,No,No,No,No
305652,No,No,No,No
4299,No,Yes,No,No
18423108,No,Yes,No,No
17953926,No,No,No,No
310321,Yes,No,No,No
69,Yes,Yes,No,No
202,No,No,No,No
309902,No,No,No,No
1916,No,No,No,No
5735,No,Yes,No,No
2591,No,No,No,No
306264,Yes,Yes,No,No
305817,No,Yes,No,No
18432940,No,No,No,No
311690,No,Yes,No,No
309072,Yes,Yes,No,No
18277002,No,Yes,No,No
18433883,No,Yes,No,No
301435,No,Yes,No,No
18352256,No,No,No,No
308367,No,No,No,No
309741,Yes,No,No,No
18241869,Yes,No,No,No
305125,Yes,No,No,No
312270,No,No,No,No
18249082,No,Yes,No,No
18279452,No,Yes,No,No
305303,No,Yes,No,No
18354645,No,Yes,No,No
1218,Yes,No,No,No
8429,Yes,Yes,No,No
7819,No,Yes,No,No
785,No,No,No,No
312486,No,Yes,No,No
1922,No,Yes,No,No
7642,No,Yes,No,No
64,Yes,Yes,No,No
18413250,Yes,No,No,No
312787,Yes,No,No,No
3611,No,Yes,No,No
309815,No,Yes,No,No
1018,Yes,Yes,No,No
8689,Yes,No,No,No
18383512,No,Yes,No,No
308238,No,Yes,No,No
5944,No,Yes,No,No
285,Yes,Yes,No,No
304635,No,Yes,No,No
1021,No,Yes,No,No
307532,No,No,No,No
1913,Yes,No,No,No
311601,No,Yes,No,No
18254553,No,Yes,No,No
4821,Yes,Yes,No,No
308018,No,No,No,No
310342,Yes,Yes,No,No
307344,No,No,No,No
307801,Yes,No,No,No
18462002,Yes,No,No,No
18208886,No,No,No,No
18435305,Yes,No,No,No
18260641,No,Yes,No,No
18349921,No,Yes,No,No
18380149,Yes,No,No,No
2649,No,Yes,No,No
601,No,No,No,No
18462572,Yes,No,No,No
309105,No,Yes,No,No
18089222,Yes,Yes,No,No
309688,No,No,No,No
18334422,No,Yes,No,No
18365388,No,Yes,No,No
18312607,No,No,No,No
309322,No,No,No,No
18429154,Yes,Yes,No,No
18336220,No,No,No,No
203,No,No,No,No
18414479,No,Yes,No,No
1625,No,Yes,No,No
2899,Yes,Yes,No,No
18180081,No,No,No,No
473,No,No,No,No
18355419,No,No,No,No
18432237,No,Yes,No,No
259,No,Yes,No,No
7316,Yes,Yes,No,No
18222566,Yes,No,No,No
443,No,Yes,No,No
308315,Yes,No,No,No
769,No,Yes,No,No
312011,No,No,No,No
65,Yes,Yes,No,No
9672,No,Yes,No,No
472,No,No,No,No
3400,Yes,No,No,No
18337744,No,No,No,No
18268360,No,Yes,No,No
4096,Yes,No,No,No
18358700,No,Yes,No,No
2217,Yes,No,No,No
18398571,No,No,No,No
1621,Yes,Yes,No,No
18425177,No,No,No,No
18481289,No,No,No,No
18424593,No,No,No,No
18383432,No,No,No,No
18412904,No,Yes,No,No
18481294,No,No,No,No
18354330,No,No,No,No
304230,No,No,No,No
18372315,No,No,No,No
18430894,No,No,No,No
18250897,No,No,No,No
18261052,No,No,No,No
3468,No,No,No,No
18463949,Yes,Yes,No,No
310949,No,No,No,No
18356808,No,No,No,No
18361758,No,No,No,No
312755,No,Yes,No,No
18241525,Yes,Yes,No,No
313492,No,No,No,No
18472658,No,No,No,No
18418248,No,No,No,No
18427869,No,No,No,No
310948,No,No,No,No
18463997,No,No,No,No
18337898,No,No,No,No
18427234,No,Yes,No,No
18382697,No,Yes,No,No
18400720,Yes,No,No,No
3363,No,No,No,No
310592,Yes,Yes,No,No
18455511,No,No,No,No
18361763,No,No,No,No
18124350,No,No,No,No
18408045,Yes,No,No,No
18455515,No,No,No,No
18489838,No,No,No,No
18441835,No,No,No,No
18361202,No,No,No,No
18463978,No,No,No,No
18124389,No,No,No,No
18492048,No,No,No,No
18463985,No,No,No,No
18124352,No,No,No,No
9442,No,No,No,No
18361755,No,No,No,No
18455513,No,No,No,No
18481309,No,No,No,No
18499482,No,No,No,No
18446394,No,Yes,No,No
18431175,No,No,No,No
18375397,No,No,No,No
6628,No,No,No,No
4079,No,No,No,No
9392,No,No,No,No
9386,No,No,No,No
312400,No,No,No,No
310982,No,Yes,No,No
9421,No,No,No,No
1147,Yes,No,No,No
18057825,No,No,No,No
18444811,No,No,No,No
9366,No,No,No,No
18361754,No,No,No,No
18245254,No,No,No,No
18219524,No,No,No,No
305276,No,No,No,No
312355,No,No,No,No
6599,No,No,No,No
300022,No,No,No,No
6605,No,No,No,No
18034044,No,No,No,No
300946,No,No,No,No
18457090,No,No,No,No
310409,No,No,No,No
307228,No,No,No,No
18464633,No,No,No,No
18358668,No,No,No,No
18361743,No,No,No,No
18245285,No,No,No,No
18364336,No,No,No,No
18358207,No,No,No,No
312357,No,No,No,No
18464627,No,No,No,No
18431125,No,No,No,No
18361741,No,No,No,No
18464621,No,No,No,No
18449634,No,No,No,No
18361745,No,No,No,No
18124390,No,No,No,No
18464637,No,No,No,No
5897,No,No,No,No
18381236,No,No,No,No
18416840,No,Yes,No,No
18222563,Yes,No,No,No
18449796,No,No,No,No
18471243,No,No,No,No
652,No,No,No,No
9841,No,No,No,No
313482,No,Yes,No,No
308599,No,No,No,No
807,Yes,Yes,No,No
18423871,No,Yes,No,No
308188,No,No,No,No
3156,No,Yes,No,No
306319,No,Yes,No,No
311033,No,No,No,No
4250,Yes,Yes,No,No
300607,No,Yes,No,No
301325,No,No,No,No
308277,No,No,No,No
301328,No,Yes,No,No
18313482,No,No,No,No
18287406,No,Yes,No,No
18354624,No,Yes,No,No
307025,No,No,No,No
18469980,No,No,No,No
309593,No,Yes,No,No
18252376,No,Yes,No,No
312809,No,Yes,No,No
304546,No,No,No,No
301327,No,Yes,No,No
303170,No,Yes,No,No
306658,No,No,No,No
300564,No,No,No,No
5630,No,Yes,No,No
306511,No,No,No,No
306247,No,Yes,No,No
18245263,No,No,No,No
305040,No,Yes,No,No
673,No,No,No,No
304542,No,No,No,No
18349919,No,Yes,No,No
4251,No,Yes,No,No
305736,No,No,No,No
308257,Yes,Yes,No,No
18359259,No,Yes,No,No
18335682,No,Yes,No,No
303716,No,Yes,No,No
18430873,No,No,No,No
18440414,Yes,No,No,No
5267,No,No,No,No
310259,No,Yes,No,No
18402768,No,Yes,No,No
18418258,Yes,No,No,No
18427205,No,No,No,No
18472618,No,No,No,No
18424902,No,No,No,No
18427209,No,No,No,No
18336472,No,No,No,No
18163900,No,No,No,No
18425757,No,No,No,No
18427218,No,No,No,No
18352684,No,No,No,No
18423135,No,No,No,No
18472605,No,No,No,No
18224537,No,No,No,No
18494204,No,No,No,No
18425738,No,No,No,No
18418229,No,No,No,No
18425748,No,No,No,No
18287398,No,No,No,No
18436439,No,No,No,No
18365575,No,No,No,No
307490,Yes,No,No,No
301001,Yes,No,No,No
8369,Yes,Yes,No,No
304296,No,No,No,No
18082196,No,Yes,No,No
307931,Yes,Yes,No,No
313304,No,Yes,Yes,No
5732,Yes,Yes,No,No
301131,Yes,Yes,No,No
312437,Yes,No,No,No
301442,Yes,No,No,No
301574,No,Yes,No,No
308463,Yes,No,No,No
304027,Yes,Yes,No,No
307330,No,No,No,No
306334,No,Yes,No,No
5030,Yes,No,No,No
8893,Yes,Yes,No,No
308322,Yes,Yes,No,No
3392,No,No,No,No
18408040,Yes,No,No,No
307360,Yes,Yes,No,No
89,No,Yes,No,No
18208924,Yes,Yes,No,No
303092,Yes,Yes,No,No
307436,No,No,No,No
306510,Yes,No,No,No
312801,Yes,Yes,No,No
3293,No,No,No,No
422,Yes,No,No,No
3260,Yes,No,No,No
1267,Yes,No,No,No
18273067,Yes,No,No,No
18312623,Yes,No,No,No
308069,No,No,No,No
308068,Yes,No,No,No
4367,Yes,No,No,No
4364,Yes,No,No,No
310365,Yes,No,No,No
4366,Yes,No,No,No
4365,No,No,No,No
18419892,Yes,No,No,No
4357,Yes,No,No,No
3379,Yes,No,No,No
3264,Yes,No,No,No
4368,No,No,No,No
4356,Yes,No,No,No
3378,Yes,No,No,No
310032,Yes,No,No,No
18481317,No,No,No,No
18436483,No,No,No,No
18245249,No,Yes,No,No
301448,No,No,No,No
18425152,No,No,No,No
312231,No,No,No,No
18057802,No,No,No,No
307622,No,No,No,No
18475283,No,No,No,No
18481278,No,No,No,No
311546,No,No,No,No
1546,No,No,No,No
4673,No,No,No,No
18440187,No,No,No,No
304304,Yes,No,No,No
18107859,No,No,No,No
303582,No,No,No,No
306595,No,Yes,No,No
305348,No,No,No,No
303586,No,Yes,No,No
18289231,No,No,No,No
9803,No,Yes,No,No
3700,No,Yes,No,No
3093,Yes,Yes,No,No
308849,No,No,No,No
301149,No,No,No,No
305159,No,No,No,No
6256,No,No,No,No
18258483,No,Yes,No,No
9806,No,Yes,No,No
303590,No,Yes,No,No
311263,No,Yes,No,No
303592,No,No,No,No
18228856,No,Yes,No,No
18308458,No,Yes,No,No
18378062,No,Yes,No,No
18464687,No,No,No,No
18428622,No,No,No,No
18432941,No,No,No,No
18264980,No,No,No,No
18378025,No,No,No,No
18493572,No,No,No,No
18441696,Yes,No,No,No
18421488,No,No,No,No
308853,No,No,No,No
312864,No,No,No,No
18492957,No,No,No,No
18439029,No,No,No,No
18441698,No,No,No,No
18440175,No,No,No,No
18258502,No,No,No,No
18440143,No,No,No,No
18460414,No,No,No,No
18377928,No,No,No,No
6777,Yes,Yes,No,No
8376,No,No,No,No
8619,No,Yes,No,No
18228125,No,No,No,No
306026,No,No,No,No
302636,No,No,No,No
18376494,No,No,No,No
2745,No,No,No,No
2742,No,No,No,No
309548,No,No,No,No
311078,No,No,No,No
18144464,No,No,No,No
311117,No,No,No,No
303261,No,No,No,No
18037812,No,No,No,No
18037793,No,No,No,No
301818,No,No,No,No
18427235,No,Yes,No,No
307002,No,No,No,No
18037806,No,No,No,No
309087,No,No,No,No
18367977,No,Yes,No,No
1106,No,No,No,No
301857,No,No,No,No
302836,No,Yes,No,No
18279090,No,Yes,No,No
300502,No,No,No,No
18203169,No,No,No,No
306891,No,No,No,No
6959,No,No,No,No
18282019,No,No,No,No
2399,No,Yes,No,No
5420,No,No,No,No
8521,Yes,No,No,No
18292455,Yes,Yes,No,No
4000,No,Yes,No,No
18241858,No,No,No,No
310732,No,No,No,No
300522,No,No,No,No
18408034,No,No,No,No
301803,No,Yes,No,No
18282017,No,No,No,No
18455615,No,No,No,No
5400,No,No,No,No
300561,No,Yes,No,No
301823,No,No,No,No
18282009,No,No,No,No
6978,No,No,No,No
18281946,No,No,No,No
6052,No,Yes,No,No
5965,No,No,No,No
18381639,No,No,No,No
18289278,No,No,No,No
308716,No,No,No,No
306985,No,No,No,No
307861,No,No,No,No
18429381,No,Yes,No,No
18366009,No,No,No,No
18415357,No,Yes,No,No
300501,No,No,No,No
307006,No,No,No,No
18424895,No,Yes,No,No
18282015,No,No,No,No
306974,No,No,No,No
18431980,No,No,No,No
18429401,No,No,No,No
301822,No,No,No,No
18367979,No,No,No,No
18366025,No,No,No,No
18456774,No,No,No,No
18458301,No,No,No,No
18037794,No,No,No,No
18454474,No,Yes,No,No
18245258,No,Yes,No,No
17977777,No,No,No,No
18349901,No,No,No,No
18349910,No,No,No,No
304091,No,No,No,No
18420675,No,No,No,No
308014,No,No,No,No
18291241,No,No,No,No
18336178,No,No,No,No
18454466,No,No,No,No
993,No,No,No,No
305598,No,No,No,No
18336494,No,No,No,No
18340727,No,No,No,No
308001,No,No,No,No
18396855,No,No,No,No
18261688,No,No,No,No
18208922,No,No,No,No
18308432,No,No,No,No
18408050,No,No,No,No
18349897,No,No,No,No
18336488,No,No,No,No
18454468,No,No,No,No
18451575,No,No,No,No
18079620,No,No,No,No
304617,No,No,No,No
463,No,No,No,No
18291442,No,No,No,No
300430,No,Yes,No,No
533,No,Yes,No,No
18365984,No,Yes,No,No
18057812,No,Yes,No,No
7012,No,No,No,No
313194,No,No,No,No
18466975,Yes,Yes,No,No
8365,No,No,No,No
307699,No,Yes,No,No
305723,No,Yes,No,No
18175283,No,No,No,No
4018,No,Yes,No,No
4019,No,Yes,No,No
482,Yes,Yes,No,No
355,No,Yes,No,No
1104,No,No,No,No
300994,No,No,No,No
310691,No,No,No,No
303247,No,Yes,No,No
311616,No,Yes,No,No
7025,No,Yes,No,No
301335,No,Yes,No,No
4016,Yes,Yes,No,No
18238968,No,Yes,Yes,No
18175340,No,Yes,No,No
313498,No,Yes,No,No
18421049,No,Yes,Yes,No
18345739,No,No,No,No
18261158,No,Yes,No,No
4010,No,Yes,No,No
309283,No,No,No,No
17977755,No,Yes,No,No
5388,No,Yes,No,No
4723,No,Yes,No,No
311889,No,No,No,No
311922,No,Yes,No,No
185,No,Yes,No,No
18268370,No,Yes,No,No
4021,No,Yes,No,No
300527,No,Yes,No,No
18219547,Yes,Yes,No,No
18412874,No,Yes,No,No
18244719,No,Yes,No,No
18322665,Yes,Yes,No,No
7018,No,No,No,No
18446409,No,Yes,No,No
7891,No,No,No,No
304445,No,Yes,No,No
18337922,No,No,No,No
18357562,No,No,No,No
9602,No,Yes,No,No
310305,No,Yes,No,No
18025100,No,Yes,No,No
18355110,No,Yes,No,No
18322676,No,No,No,No
308488,No,No,No,No
7874,No,No,No,No
18313115,No,No,No,No
302514,No,No,No,No
9573,No,Yes,No,No
7892,No,No,No,No
9568,No,No,No,No
3681,No,Yes,No,No
3337,No,No,No,No
310101,No,No,No,No
7889,No,No,No,No
7879,No,Yes,No,No
310469,No,No,No,No
18449787,No,Yes,No,No
303608,No,No,No,No
307785,No,Yes,No,No
310100,No,Yes,No,No
310468,No,No,No,No
3339,No,Yes,No,No
18369763,No,Yes,No,No
312949,No,No,No,No
3684,No,Yes,No,No
18463963,No,No,No,No
18357554,No,Yes,No,No
310102,No,No,No,No
18243438,No,No,No,No
18419915,No,No,No,No
18479001,No,No,No,No
18419906,No,Yes,No,No
18419911,No,No,No,No
18419919,No,No,No,No
18294233,No,No,No,No
18419901,No,No,No,No
18481273,No,No,No,No
18313119,No,No,No,No
18486830,No,No,No,No
18453186,Yes,No,No,No
18354663,No,No,No,No
18419897,No,No,No,No
18481322,No,No,No,No
18357557,No,No,No,No
18025096,No,Yes,No,No
18286922,No,No,No,No
18458302,No,No,No,No
18447302,No,No,No,No
300744,Yes,Yes,No,No
8509,No,No,No,No
3338,No,No,No,No
18133513,No,No,No,No
619,No,No,No,No
300581,No,No,No,No
300577,No,No,No,No
6174,Yes,No,No,No
300593,No,Yes,No,No
300589,No,No,No,No
261,No,Yes,No,No
18400724,No,No,No,No
300591,No,No,No,No
18372578,No,No,No,No
307371,No,No,No,No
300584,No,No,No,No
18462606,Yes,No,No,No
18357558,Yes,No,No,No
18345728,No,No,No,No
301301,No,No,No,No
18249111,Yes,No,No,No
308280,No,No,No,No
309807,No,Yes,No,No
8451,No,No,No,No
3782,Yes,Yes,No,No
18168125,Yes,No,No,No
311982,Yes,No,No,No
182,No,Yes,No,No
18349923,No,No,No,No
311871,No,No,No,No
8911,Yes,No,No,No
18398618,Yes,Yes,No,No
18486847,No,No,No,No
18394362,No,No,No,No
18380392,No,No,No,No
18458647,Yes,No,No,No
18124375,No,No,No,No
300582,No,No,No,No
18306547,Yes,No,No,No
18424189,Yes,No,No,No
899,No,Yes,No,No
18357911,Yes,No,No,No
7901,No,No,No,No
309778,No,No,No,No
18359262,No,No,No,No
18358682,No,No,No,No
18413811,No,No,No,No
8160,Yes,No,No,No
18240023,Yes,No,No,No
306038,No,No,No,No
18337775,No,No,No,No
18241514,Yes,Yes,No,No
7912,No,Yes,No,No
18387753,Yes,No,No,No
9700,No,Yes,No,No
307342,Yes,No,No,No
301898,No,No,No,No
18322937,Yes,No,No,No
18303834,No,Yes,No,No
18241883,No,Yes,No,No
18285180,No,Yes,No,No
18464001,No,No,No,No
7908,No,Yes,No,No
4503,Yes,No,No,No
4502,Yes,No,No,No
4499,Yes,No,No,No
4235,Yes,No,No,No
4500,No,No,No,No
4234,Yes,No,No,No
4501,Yes,No,No,No
308243,No,Yes,No,No
703,Yes,Yes,No,No
18334427,No,No,No,No
310529,Yes,Yes,No,No
309844,No,Yes,No,No
306034,No,No,No,No
303604,No,No,No,No
1505,No,No,No,No
303583,No,No,No,No
18175324,No,No,No,No
18391147,No,No,No,No
301130,No,Yes,No,No
18354985,No,No,No,No
18414503,No,No,No,No
7807,No,No,No,No
300887,No,No,No,No
306251,Yes,No,No,No
18144453,No,No,No,No
7862,No,No,No,No
7857,No,No,No,No
2874,No,No,No,No
18458625,No,Yes,No,No
18252369,No,No,No,No
18228895,No,No,No,No
2583,Yes,No,No,No
304876,No,Yes,No,No
308407,No,Yes,No,No
18492050,No,No,No,No
18492052,No,No,No,No
18449620,Yes,No,No,No
18452403,No,No,No,No
18425740,No,No,No,No
18313153,No,No,No,No
