Restaurant ID,Aggregate rating,Rating color,Rating text,Votes
18175256,3.2,Orange,Average,26
7623,2.7,Orange,Average,22
17953899,3,Orange,Average,70
309756,3.3,Orange,Average,26
2595,3.4,Orange,Average,404
7620,3.2,Orange,Average,35
309161,2.7,Orange,Average,135
18249081,2.9,Orange,Average,16
3632,2.9,Orange,Average,39
7602,3.4,Orange,Average,18
1712,2.7,Orange,Average,29
300984,3.3,Orange,Average,27
18429374,3.2,Orange,Average,13
18354627,3.3,Orange,Average,18
301522,2.7,Orange,Average,14
4973,2.5,Orange,Average,59
3504,2.7,Orange,Average,70
18459885,3.1,Orange,Average,9
301405,2.6,Orange,Average,71
18457499,3.1,Orange,Average,5
18445801,2.9,Orange,Average,7
18355107,3.2,Orange,Average,16
18175328,3.2,Orange,Average,14
7613,3.2,Orange,Average,17
7599,3.7,Yellow,Good,55
302936,3.6,Yellow,Good,46
4608,3.8,Yellow,Good,112
7636,3.7,Yellow,Good,99
18373691,3.9,Yellow,Good,109
7634,3.6,Yellow,Good,458
306028,3.5,Yellow,Good,443
311637,3.7,Yellow,Good,33
18396171,0,White,Not rated,0
18282004,0,White,Not rated,2
17989134,0,White,Not rated,2
18371396,0,White,Not rated,1
18396942,0,White,Not rated,2
18311930,0,White,Not rated,1
18481320,0,White,Not rated,0
7635,0,White,Not rated,2
7601,0,White,Not rated,2
18471314,0,White,Not rated,0
309080,2.4,Red,Poor,41
1358,2.3,Red,Poor,38
5890,3.4,Orange,Average,134
306513,2.8,Orange,Average,153
3089,3.2,Orange,Average,455
7061,3.5,Yellow,Good,609
18466981,3.1,Orange,Average,6
311093,3.2,Orange,Average,17
1055,3,Orange,Average,126
18144470,3,Orange,Average,4
4089,3,Orange,Average,14
311030,3.5,Yellow,Good,282
9927,3.6,Yellow,Good,95
18261146,0,White,Not rated,0
18424867,0,White,Not rated,0
18361206,0,White,Not rated,0
18424863,0,White,Not rated,0
18361208,0,White,Not rated,0
18398580,0,White,Not rated,1
18424871,0,White,Not rated,1
18245298,4,Green,Very Good,225
2578,3.1,Orange,Average,28
709,3.3,Orange,Average,38
1530,2.8,Orange,Average,54
1401,2.8,Orange,Average,32
602,3.2,Orange,Average,42
18175255,2.9,Orange,Average,10
2245,2.8,Orange,Average,27
2585,3.2,Orange,Average,35
908,2.5,Orange,Average,82
924,3.2,Orange,Average,24
7715,2.9,Orange,Average,14
9476,2.8,Orange,Average,16
7686,3,Orange,Average,11
305621,3.1,Orange,Average,14
1324,3.5,Yellow,Good,91
927,3.7,Yellow,Good,110
929,3.9,Yellow,Good,886
18256780,0,White,Not rated,3
53,2.6,Orange,Average,152
307271,2.9,Orange,Average,140
596,3.4,Orange,Average,277
1127,3.1,Orange,Average,1099
4237,3.4,Orange,Average,76
6357,3.2,Orange,Average,89
18124357,3.4,Orange,Average,1523
2913,3,Orange,Average,671
3506,3.3,Orange,Average,1300
6957,2.7,Orange,Average,2460
304154,2.5,Orange,Average,1096
320,3.4,Orange,Average,499
310097,3.2,Orange,Average,563
18418277,4.7,Dark Green,Excellent,52
310143,4.9,Dark Green,Excellent,2620
18357940,4.7,Dark Green,Excellent,242
300595,3.6,Yellow,Good,485
55,3.9,Yellow,Good,2639
3168,3.7,Yellow,Good,706
310448,3.8,Yellow,Good,2093
18237356,3.6,Yellow,Good,548
303034,3.6,Yellow,Good,361
18070476,3.7,Yellow,Good,873
18208892,3.7,Yellow,Good,673
18157403,3.7,Yellow,Good,834
18306523,3.6,Yellow,Good,877
309664,3.9,Yellow,Good,1503
302878,3.9,Yellow,Good,3206
18237315,3.9,Yellow,Good,487
305453,3.9,Yellow,Good,2003
308804,3.9,Yellow,Good,496
311373,3.9,Yellow,Good,841
143,3.7,Yellow,Good,336
308772,3.8,Yellow,Good,271
7855,3.9,Yellow,Good,1607
66,3.5,Yellow,Good,706
18235515,3.9,Yellow,Good,1379
18247029,3.7,Yellow,Good,55
2298,3.9,Yellow,Good,1151
310490,3.7,Yellow,Good,626
1896,3.8,Yellow,Good,301
18157384,3.8,Yellow,Good,1174
2903,3.5,Yellow,Good,2185
301653,3.5,Yellow,Good,321
2195,3.7,Yellow,Good,427
7367,3.7,Yellow,Good,1189
309586,3.9,Yellow,Good,1286
18398577,3.7,Yellow,Good,41
18435302,3.7,Yellow,Good,277
9747,3.6,Yellow,Good,391
312603,3.9,Yellow,Good,2589
177,3.8,Yellow,Good,388
9959,3.7,Yellow,Good,108
17953940,3.5,Yellow,Good,95
18441674,3.9,Yellow,Good,66
307485,3.9,Yellow,Good,310
311057,3.7,Yellow,Good,3010
309955,3.7,Yellow,Good,1891
870,3.8,Yellow,Good,1761
18265711,3.8,Yellow,Good,367
312601,3.8,Yellow,Good,1158
3393,3.8,Yellow,Good,2689
2504,3.6,Yellow,Good,1434
249,3.5,Yellow,Good,541
18423119,3.7,Yellow,Good,140
18255131,3.6,Yellow,Good,61
306497,3.7,Yellow,Good,1256
308244,3.5,Yellow,Good,422
1286,3.6,Yellow,Good,1134
4815,3.5,Yellow,Good,1863
310463,3.5,Yellow,Good,1311
5738,3.7,Yellow,Good,1333
302310,3.6,Yellow,Good,50
5608,3.5,Yellow,Good,92
307535,3.8,Yellow,Good,552
302156,3.5,Yellow,Good,276
18238278,3.7,Yellow,Good,1801
905,3.5,Yellow,Good,327
18281985,3.9,Yellow,Good,1020
307060,3.8,Yellow,Good,645
18425735,3.9,Yellow,Good,143
313256,3.9,Yellow,Good,1545
18337893,3.5,Yellow,Good,63
307190,3.9,Yellow,Good,783
309790,3.9,Yellow,Good,3413
1800,3.9,Yellow,Good,1087
301605,3.7,Yellow,Good,4914
3394,3.9,Yellow,Good,908
930,3.5,Yellow,Good,1027
309073,3.9,Yellow,Good,1071
18414481,0,White,Not rated,0
18469940,0,White,Not rated,0
18380361,0,White,Not rated,2
18241537,4.4,Green,Very Good,840
309478,4,Green,Very Good,2333
7713,4.1,Green,Very Good,1821
301489,4.1,Green,Very Good,3164
18219558,4.1,Green,Very Good,740
18216915,4,Green,Very Good,510
306913,4.2,Green,Very Good,961
307036,4.1,Green,Very Good,799
67,4,Green,Very Good,412
18233593,4.4,Green,Very Good,1942
310123,4,Green,Very Good,312
18198427,4,Green,Very Good,361
18279449,4.3,Green,Very Good,1129
18237357,4,Green,Very Good,510
18254558,4,Green,Very Good,608
18246991,4.1,Green,Very Good,1959
309859,4,Green,Very Good,817
18294220,4.1,Green,Very Good,400
900,4.3,Green,Very Good,5172
18294269,4.1,Green,Very Good,467
301011,4.1,Green,Very Good,2417
18423151,4.1,Green,Very Good,90
18454488,4.3,Green,Very Good,104
308579,4,Green,Very Good,2252
910,4.1,Green,Very Good,1838
18216901,4,Green,Very Good,1758
301114,4.3,Green,Very Good,1457
4249,4.3,Green,Very Good,3591
18222559,4.1,Green,Very Good,492
303204,2.6,Orange,Average,77
8881,3.2,Orange,Average,113
310435,3.3,Orange,Average,140
309051,3.5,Yellow,Good,164
1258,3.1,Orange,Average,106
2308,3.3,Orange,Average,134
195,3.4,Orange,Average,77
307940,3.3,Orange,Average,102
2299,3.5,Yellow,Good,217
5997,3.5,Yellow,Good,59
6030,3.7,Yellow,Good,60
307362,3.2,Orange,Average,12
307361,3.5,Yellow,Good,115
3105,3.3,Orange,Average,165
9960,3.4,Orange,Average,41
18014114,3.5,Yellow,Good,116
3894,3.7,Yellow,Good,262
306479,3.5,Yellow,Good,364
3183,2.8,Orange,Average,28
5451,3.2,Orange,Average,12
5464,2.8,Orange,Average,22
3182,2.9,Orange,Average,6
18057826,3.4,Orange,Average,45
18275791,3,Orange,Average,6
18261700,2.9,Orange,Average,6
18228864,3.1,Orange,Average,8
310792,2.8,Orange,Average,23
18222587,3.2,Orange,Average,6
309530,3,Orange,Average,33
5462,3,Orange,Average,5
3181,3.4,Orange,Average,159
9912,3.7,Yellow,Good,85
3180,3.8,Yellow,Good,189
4092,3.7,Yellow,Good,519
18261683,3.5,Yellow,Good,26
4715,3.8,Yellow,Good,124
481,3.6,Yellow,Good,711
302232,3.6,Yellow,Good,109
1044,3.7,Yellow,Good,57
3185,3.6,Yellow,Good,88
18292467,0,White,Not rated,0
18390082,0,White,Not rated,0
18466971,0,White,Not rated,0
18449652,0,White,Not rated,0
18288623,0,White,Not rated,0
18345506,0,White,Not rated,0
18397709,0,White,Not rated,0
18294896,0,White,Not rated,1
6678,0,White,Not rated,0
18351471,0,White,Not rated,0
18206818,0,White,Not rated,1
5463,0,White,Not rated,0
18345380,0,White,Not rated,3
5450,0,White,Not rated,1
18292465,0,White,Not rated,3
18292472,0,White,Not rated,0
18449638,0,White,Not rated,0
18449640,0,White,Not rated,0
18492527,0,White,Not rated,0
303637,2.3,Red,Poor,32
304181,4.1,Green,Very Good,271
308183,3,Orange,Average,4
313059,0,White,Not rated,1
763,3.3,Orange,Average,176
7557,3.1,Orange,Average,10
525,3.3,Orange,Average,73
7561,3,Orange,Average,12
18387105,3.4,Orange,Average,13
18451576,3.3,Orange,Average,33
580,3.4,Orange,Average,104
308703,3.2,Orange,Average,12
60,3.2,Orange,Average,600
305123,3.2,Orange,Average,13
18265689,2.7,Orange,Average,8
199,2.5,Orange,Average,78
756,3.4,Orange,Average,35
309801,3.4,Orange,Average,16
18433907,2.5,Orange,Average,7
311511,2.8,Orange,Average,26
308279,3.3,Orange,Average,29
7621,2.7,Orange,Average,16
306779,3.2,Orange,Average,14
312980,3.1,Orange,Average,9
18222580,2.9,Orange,Average,7
2878,2.9,Orange,Average,102
8902,3.2,Orange,Average,22
18374707,3.1,Orange,Average,9
678,3.1,Orange,Average,128
3568,3,Orange,Average,496
18354969,3.2,Orange,Average,8
313242,3.3,Orange,Average,19
309838,3.4,Orange,Average,35
437,3.2,Orange,Average,53
18303851,3,Orange,Average,39
307500,3.3,Orange,Average,25
736,3.2,Orange,Average,28
18294230,3.4,Orange,Average,44
7851,2.6,Orange,Average,56
2437,3.9,Yellow,Good,245
573,3.5,Yellow,Good,215
9706,3.6,Yellow,Good,386
1507,3.8,Yellow,Good,460
302655,3.6,Yellow,Good,146
705,3.7,Yellow,Good,55
1395,3.7,Yellow,Good,390
18418273,3.5,Yellow,Good,15
2067,3.6,Yellow,Good,130
3492,3.9,Yellow,Good,301
576,3.7,Yellow,Good,338
311211,3.9,Yellow,Good,798
311661,3.8,Yellow,Good,192
566,3.8,Yellow,Good,196
556,3.7,Yellow,Good,766
18322644,3.6,Yellow,Good,42
17953931,3.6,Yellow,Good,139
18396187,3.8,Yellow,Good,24
730,3.5,Yellow,Good,208
18247032,3.6,Yellow,Good,99
570,3.7,Yellow,Good,601
760,3.8,Yellow,Good,354
134,3.8,Yellow,Good,130
3039,3.8,Yellow,Good,303
310816,3.8,Yellow,Good,306
304735,3.7,Yellow,Good,304
306,3.7,Yellow,Good,308
312586,3.6,Yellow,Good,84
451,3.9,Yellow,Good,749
18254518,3.8,Yellow,Good,238
18419886,0,White,Not rated,2
8987,0,White,Not rated,2
18472678,0,White,Not rated,0
9879,0,White,Not rated,2
18472675,0,White,Not rated,0
18355127,0,White,Not rated,0
18357956,0,White,Not rated,0
9569,2.4,Red,Poor,35
305269,4.1,Green,Very Good,711
18415346,4.4,Green,Very Good,50
4268,4.1,Green,Very Good,561
18350143,4,Green,Very Good,183
18161723,4.1,Green,Very Good,242
18232097,4.1,Green,Very Good,223
309882,4.1,Green,Very Good,769
303215,4,Green,Very Good,169
18400744,4.2,Green,Very Good,63
312567,4,Green,Very Good,460
305,4,Green,Very Good,782
18363787,4.2,Green,Very Good,95
305646,4.2,Green,Very Good,372
18419649,0,White,Not rated,2
18313109,0,White,Not rated,0
18478723,0,White,Not rated,0
18348614,0,White,Not rated,1
6953,3.1,Orange,Average,29
7691,3.4,Orange,Average,69
3252,2.8,Orange,Average,109
18400732,2.8,Orange,Average,15
18337757,3.4,Orange,Average,76
9014,3.4,Orange,Average,46
9453,3.2,Orange,Average,87
18273614,2.6,Orange,Average,45
6625,2.5,Orange,Average,109
300869,3,Orange,Average,8
18256980,3.3,Orange,Average,35
2279,2.8,Orange,Average,81
307894,3.1,Orange,Average,72
6949,3,Orange,Average,18
311962,3.3,Orange,Average,113
9433,2.8,Orange,Average,5
4065,3.3,Orange,Average,51
5767,2.9,Orange,Average,5
7681,3,Orange,Average,82
18395106,3,Orange,Average,12
5436,2.6,Orange,Average,26
18370586,3.2,Orange,Average,17
306847,3.3,Orange,Average,85
4857,3.4,Orange,Average,143
4088,3.4,Orange,Average,39
9969,2.7,Orange,Average,81
307106,3.3,Orange,Average,69
5909,2.6,Orange,Average,16
2287,3.4,Orange,Average,173
2288,3.2,Orange,Average,45
312391,2.7,Orange,Average,50
302370,3.4,Orange,Average,427
9779,2.6,Orange,Average,138
307387,3,Orange,Average,14
18350499,2.8,Orange,Average,51
2290,3.1,Orange,Average,130
18161577,4.6,Dark Green,Excellent,1071
6647,3.6,Yellow,Good,258
313267,3.9,Yellow,Good,533
5455,3.7,Yellow,Good,93
3401,3.7,Yellow,Good,484
18456762,3.7,Yellow,Good,49
4825,3.9,Yellow,Good,2724
311674,3.8,Yellow,Good,541
6646,3.7,Yellow,Good,91
304307,3.8,Yellow,Good,1970
18421487,0,White,Not rated,0
18277324,0,White,Not rated,1
18455950,0,White,Not rated,1
18463988,0,White,Not rated,0
18463995,0,White,Not rated,1
18426904,0,White,Not rated,0
18124356,0,White,Not rated,2
18420653,0,White,Not rated,0
18432553,0,White,Not rated,3
18388132,0,White,Not rated,0
6608,0,White,Not rated,3
300883,2.4,Red,Poor,147
3036,2.4,Red,Poor,148
18342940,4.1,Green,Very Good,111
6144,4.1,Green,Very Good,1384
18365861,4.3,Green,Very Good,156
304262,4.3,Green,Very Good,4085
312345,4.4,Green,Very Good,1537
306407,4.2,Green,Very Good,1526
7777,2.8,Orange,Average,45
3167,3.2,Orange,Average,26
302555,3.1,Orange,Average,13
309841,2.5,Orange,Average,29
3158,2.8,Orange,Average,11
7814,3.1,Orange,Average,52
7770,3.4,Orange,Average,69
7789,3,Orange,Average,36
302537,3.1,Orange,Average,44
7790,2.8,Orange,Average,8
18025092,3.5,Yellow,Good,28
7768,3.7,Yellow,Good,182
302264,3.6,Yellow,Good,93
300975,3.6,Yellow,Good,72
7772,3.8,Yellow,Good,152
7834,3.5,Yellow,Good,19
302542,3.7,Yellow,Good,143
7774,3.5,Yellow,Good,24
7769,3.5,Yellow,Good,30
7788,2.3,Red,Poor,30
309037,3,Orange,Average,9
18454058,3.2,Orange,Average,10
312579,3.2,Orange,Average,15
18398753,3,Orange,Average,7
301313,2.8,Orange,Average,9
301305,3.3,Orange,Average,32
18124346,2.9,Orange,Average,4
310664,3.3,Orange,Average,56
6266,3,Orange,Average,16
5060,3.3,Orange,Average,87
312566,3.4,Orange,Average,39
18368621,3.4,Orange,Average,23
310319,3.2,Orange,Average,11
302497,2.6,Orange,Average,15
302528,3.3,Orange,Average,65
305209,3.1,Orange,Average,7
313046,2.6,Orange,Average,14
313473,3,Orange,Average,7
9817,2.7,Orange,Average,14
18255138,3,Orange,Average,4
309727,2.7,Orange,Average,177
18204499,3,Orange,Average,6
311187,2.7,Orange,Average,39
301498,3.3,Orange,Average,27
18378033,3.1,Orange,Average,14
309043,3.1,Orange,Average,15
308509,2.6,Orange,Average,50
6242,3.1,Orange,Average,97
303994,3.2,Orange,Average,103
9002,3.5,Yellow,Good,88
307364,3.6,Yellow,Good,107
18265385,0,White,Not rated,0
18424632,0,White,Not rated,1
301316,0,White,Not rated,2
18378032,0,White,Not rated,0
18128881,0,White,Not rated,0
18378035,0,White,Not rated,1
18435806,0,White,Not rated,0
18471239,0,White,Not rated,1
18435819,0,White,Not rated,0
18376475,0,White,Not rated,0
18378043,0,White,Not rated,0
18424636,0,White,Not rated,2
18424625,0,White,Not rated,0
18377889,0,White,Not rated,1
18435822,0,White,Not rated,0
18429577,0,White,Not rated,0
18424642,0,White,Not rated,0
18378039,0,White,Not rated,2
18378037,0,White,Not rated,0
311037,0,White,Not rated,2
18435816,0,White,Not rated,0
18128868,0,White,Not rated,1
18350160,0,White,Not rated,2
18378030,0,White,Not rated,1
18209806,0,White,Not rated,0
18153563,2.3,Red,Poor,57
357,3.4,Orange,Average,122
8453,2.5,Orange,Average,85
306856,2.6,Orange,Average,55
18332009,3.4,Orange,Average,35
6875,3.5,Yellow,Good,56
2530,2.3,Red,Poor,118
5260,3,Orange,Average,29
3224,3,Orange,Average,63
5293,3.3,Orange,Average,14
307578,3.6,Yellow,Good,62
18445798,0,White,Not rated,2
4919,3.5,Yellow,Good,83
4921,3.8,Yellow,Good,118
307321,3.1,Orange,Average,134
2616,2.8,Orange,Average,138
302212,3.8,Yellow,Good,152
3814,3.5,Yellow,Good,246
8201,3.8,Yellow,Good,426
306571,3.9,Yellow,Good,71
2300,3.7,Yellow,Good,229
3719,3.7,Yellow,Good,984
9720,3.5,Yellow,Good,295
3192,4.4,Green,Very Good,2777
305781,4.1,Green,Very Good,397
18337927,4.1,Green,Very Good,71
2615,3.2,Orange,Average,118
2893,3.6,Yellow,Good,161
18237314,3.9,Yellow,Good,91
2436,3.9,Yellow,Good,360
306572,3.7,Yellow,Good,69
2301,3.7,Yellow,Good,134
312542,3.8,Yellow,Good,154
310887,3.9,Yellow,Good,98
7256,3.8,Yellow,Good,159
8593,3.7,Yellow,Good,169
311353,3.9,Yellow,Good,109
311423,3.8,Yellow,Good,170
7247,4,Green,Very Good,154
8396,2.7,Orange,Average,59
308544,2.7,Orange,Average,112
301237,3,Orange,Average,11
300408,3.6,Yellow,Good,195
9657,3.5,Yellow,Good,100
18370535,0,White,Not rated,0
307167,2.4,Red,Poor,65
303264,2.9,Orange,Average,7
311712,2.9,Orange,Average,8
9886,2.7,Orange,Average,10
9891,3.2,Orange,Average,21
9887,2.8,Orange,Average,13
7893,2.7,Orange,Average,24
18266888,3.3,Orange,Average,19
7884,3.2,Orange,Average,16
18377458,3,Orange,Average,7
7897,3.1,Orange,Average,12
18391937,3.1,Orange,Average,11
7888,2.8,Orange,Average,12
18037834,3.1,Orange,Average,9
312605,3,Orange,Average,19
7876,2.7,Orange,Average,21
18358157,3.4,Orange,Average,17
18272344,3.2,Orange,Average,14
18458308,2.8,Orange,Average,4
4302,3.2,Orange,Average,38
7886,3.1,Orange,Average,17
7873,3.3,Orange,Average,61
303625,3.2,Orange,Average,19
310794,2.9,Orange,Average,4
920,3.1,Orange,Average,22
18381237,2.7,Orange,Average,12
18371426,3.2,Orange,Average,14
312173,3.1,Orange,Average,25
18361752,0,White,Not rated,1
9883,0,White,Not rated,2
18355117,0,White,Not rated,0
18355119,0,White,Not rated,2
18414496,0,White,Not rated,2
18380379,0,White,Not rated,1
18409218,0,White,Not rated,2
18432652,0,White,Not rated,0
18388133,0,White,Not rated,2
18423121,0,White,Not rated,2
305402,0,White,Not rated,0
18415664,0,White,Not rated,0
18356776,0,White,Not rated,0
18427222,0,White,Not rated,0
9884,0,White,Not rated,2
18425767,0,White,Not rated,1
3479,0,White,Not rated,3
18414469,0,White,Not rated,0
313419,0,White,Not rated,2
18358162,0,White,Not rated,0
18355111,0,White,Not rated,3
18355115,0,White,Not rated,0
18273617,0,White,Not rated,3
18357958,0,White,Not rated,2
18331598,0,White,Not rated,0
18419884,0,White,Not rated,1
18362795,0,White,Not rated,0
9876,0,White,Not rated,1
18312598,0,White,Not rated,0
18454461,0,White,Not rated,0
8959,4.1,Green,Very Good,686
304176,3.2,Orange,Average,44
8822,2.9,Orange,Average,11
511,3.2,Orange,Average,44
309166,2.6,Orange,Average,11
18268708,3.3,Orange,Average,24
18265722,2.6,Orange,Average,27
18453878,3,Orange,Average,5
309013,3.2,Orange,Average,39
305077,2.9,Orange,Average,5
5262,2.9,Orange,Average,38
7375,3.1,Orange,Average,13
18337880,2.5,Orange,Average,6
306978,3.3,Orange,Average,28
18312478,3.1,Orange,Average,5
3979,3.3,Orange,Average,31
18336207,3,Orange,Average,4
7377,3.2,Orange,Average,38
307506,3.3,Orange,Average,31
3125,3.4,Orange,Average,93
305674,3.3,Orange,Average,46
18391167,3,Orange,Average,6
8727,3.2,Orange,Average,17
3980,2.6,Orange,Average,43
312183,3.2,Orange,Average,32
311945,3.4,Orange,Average,21
3126,3.2,Orange,Average,87
18475269,3.2,Orange,Average,12
303124,3,Orange,Average,23
18034042,3.1,Orange,Average,50
201,3.5,Yellow,Good,119
303575,3.6,Yellow,Good,177
410,3.6,Yellow,Good,359
308107,3.5,Yellow,Good,53
4885,3.7,Yellow,Good,241
18273627,3.9,Yellow,Good,178
311539,3.7,Yellow,Good,146
2635,3.8,Yellow,Good,145
18237962,3.5,Yellow,Good,26
18261486,3.9,Yellow,Good,54
18423116,0,White,Not rated,3
18423112,0,White,Not rated,3
18258777,0,White,Not rated,3
18491227,0,White,Not rated,1
304531,0,White,Not rated,2
18420433,0,White,Not rated,0
17977786,0,White,Not rated,3
18412868,0,White,Not rated,3
311216,0,White,Not rated,2
311327,2.4,Red,Poor,101
7372,4.1,Green,Very Good,150
306016,3.1,Orange,Average,44
304906,2.5,Orange,Average,93
18447890,3.1,Orange,Average,9
18375391,3.3,Orange,Average,9
18355123,3.2,Orange,Average,9
304915,3.1,Orange,Average,185
304913,3.1,Orange,Average,100
304923,3.3,Orange,Average,70
309738,2.6,Orange,Average,110
18261188,3.6,Yellow,Good,106
18336192,3.9,Yellow,Good,145
18277187,3.9,Yellow,Good,57
18381663,3.6,Yellow,Good,23
304917,3.8,Yellow,Good,158
306031,3.8,Yellow,Good,97
18180083,3.7,Yellow,Good,21
18336213,0,White,Not rated,3
304239,4,Green,Very Good,752
18294261,4.2,Green,Very Good,756
305240,4,Green,Very Good,1700
304299,4.3,Green,Very Good,3002
305547,3.3,Orange,Average,21
305545,3.9,Yellow,Good,150
305549,3.5,Yellow,Good,18
305546,3.7,Yellow,Good,44
305548,4.2,Green,Very Good,119
9640,3.4,Orange,Average,50
6200,3.4,Orange,Average,218
18128883,3.7,Yellow,Good,234
305810,0,White,Not rated,1
4631,4.2,Green,Very Good,3010
302682,3.2,Orange,Average,15
2004,4.9,Dark Green,Excellent,1934
18359294,0,White,Not rated,2
18359292,0,White,Not rated,0
18441790,0,White,Not rated,1
4283,4.2,Green,Very Good,1561
18335816,3,Orange,Average,4
17977792,2.8,Orange,Average,8
301214,3.3,Orange,Average,50
312227,3,Orange,Average,8
303860,2.8,Orange,Average,28
18244236,3.4,Orange,Average,31
305577,3,Orange,Average,4
